order_id,Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Profit,Discount_percentage
19601,9/13/2020 17:00,356,1,300,223.5,
19602,9/13/2020 17:00,358,1,300,207.04,
19603,9/13/2020 17:00,364,1,350,215,
19604,9/13/2020 17:00,365,1,300,174,
19605,9/13/2020 17:00,380,2,600,300,
19606,9/13/2020 17:00,519,9,1780,1780,1.11
19607,9/13/2020 17:00,520,2,500,270,
19608,9/13/2020 17:00,564,7.5,3140.34,1458.84,12.77
19609,9/13/2020 17:00,566,3,640,301.93,7.25
19610,9/13/2020 17:00,579,1,390,84,40
19611,9/13/2020 17:00,591,7,959.36,591.86,8.63
19612,9/13/2020 17:00,643,3,810,420.75,
19613,9/13/2020 17:00,651,9.75,8557.5,5003.62,0.26
19614,9/13/2020 17:00,653,1,280,148.68,20
19615,9/13/2020 17:00,717,13,3097.85,3097.85,4.68
19616,9/13/2020 17:00,825,1,238.1,125.32,20.63
19617,9/13/2020 17:00,856,1,400,182,
19618,9/13/2020 17:00,899,2,700,700,
19619,9/13/2020 17:00,965,2,450,220,10
19620,9/13/2020 17:00,1019,1.75,1090,581.62,22.14
19621,9/13/2020 17:00,1095,1,154,33.04,45
19622,9/13/2020 17:00,1210,1,313.43,155.43,5.02
19623,9/13/2020 17:00,1213,4.75,3481.56,1985.31,8.38
19624,9/13/2020 17:00,1250,1,215,80.77,20.37
19625,9/13/2020 17:00,1306,2.75,1867.6,1262.6,5.68
19626,9/13/2020 17:00,1433,1,270,125,10
19627,9/13/2020 17:00,1561,3.5,1830,1072.95,6.63
19628,9/13/2020 17:00,1564,6,4281.56,1881.56,10.8
19629,9/13/2020 17:00,1782,1.5,1249.17,577.32,5.37
19630,9/13/2020 17:00,1787,1,330,176,
19631,9/13/2020 17:00,1809,3,940.29,546.33,5.02
19632,9/13/2020 17:00,1863,1,176,46.4,45
19633,9/13/2020 17:00,1866,1,538.89,236.49,10.19
19634,9/13/2020 17:00,1947,2,372.14,158.56,15.42
19635,9/13/2020 17:00,1959,1,330,161.07,
19636,9/13/2020 17:00,1979,1,284.94,172.16,5.02
19637,9/13/2020 17:00,1999,3.75,1981.4,1231.4,5.65
19638,9/13/2020 17:00,2009,1,270,130,
19639,9/13/2020 17:00,2016,9,1570.26,763.14,8.17
19640,9/13/2020 17:00,2022,1,350,179.35,
19641,9/13/2020 17:00,2025,2,665,365,5
19642,9/13/2020 17:00,2104,10,1920,1920,4
19643,9/13/2020 17:00,2147,3,785.9,425.9,20.62
19644,9/13/2020 17:00,2154,1,284.94,149.94,5.02
19645,9/13/2020 17:00,2202,2,592.5,272.5,10.23
19646,9/13/2020 17:00,2212,0.5,480,243.75,
19647,9/13/2020 17:00,2241,1.75,2004.27,737.27,10.52
19648,9/13/2020 17:00,2271,1,210,110,16
19649,9/13/2020 17:00,2312,2,560,256.5,20
19650,9/13/2020 17:00,2342,1,263.47,93.47,20.16
19651,9/13/2020 17:00,2428,6.5,3346.47,1916.47,8.06
19652,9/13/2020 17:00,2443,6.75,4671.64,2879.52,3.88
19653,9/13/2020 17:00,2444,2,1815,932.41,1.36
19654,9/13/2020 17:00,2445,0.5,440,217.38,
19655,9/13/2020 17:00,2452,1,1170,526,2.5
19656,9/13/2020 17:00,2487,1,300,183,
19657,9/13/2020 17:00,2549,1,1000,1000,
19658,9/13/2020 17:00,2560,3,903.45,393.45,8.74
19659,9/13/2020 17:00,2572,2.5,1070,520,17.69
19660,9/13/2020 17:00,2580,1,295,155,10.61
19661,9/13/2020 17:00,2586,1.25,1000,546.71,
19662,9/13/2020 17:00,2599,1,357.53,123.53,20.55
19663,9/13/2020 17:00,2604,1,231.53,86.53,20.16
19664,9/13/2020 17:00,2621,0.25,260,126.04,
19665,9/13/2020 17:00,2627,0.75,426.21,-2.64,45.36
19666,9/13/2020 17:00,2632,2.75,1967.91,1006.07,18.68
19667,9/13/2020 17:00,2643,1,360,37.2,40
19668,9/13/2020 17:00,2652,2,440,218.34,
19669,9/13/2020 17:00,2654,3,635,302.51,3.79
19670,9/13/2020 17:00,2658,1,262.5,102.5,20.45
19671,9/13/2020 17:00,2659,8.5,4467.45,2172.45,12.4
19672,9/13/2020 17:00,2662,1,200,80,20
19673,9/13/2020 17:00,2663,1,235,100,16.07
19674,9/13/2020 17:00,2673,1,240,100,20
19675,9/13/2020 17:00,2677,1.75,1739.19,699.69,7.98
19676,9/13/2020 17:00,2678,4,3400,1640,3.41
19677,9/13/2020 17:00,2682,1,1080,430,10
19678,9/13/2020 17:00,2697,1,420,198,
19679,9/13/2020 17:00,2699,1,431.11,201.11,10.19
19680,9/13/2020 17:00,2709,1,440,208,
19681,9/13/2020 17:00,2717,1,450,186,10
19682,9/13/2020 17:00,2728,7.05,4078.6,2175.1,3.58
19683,9/13/2020 17:00,2731,1,300,165,
19684,9/13/2020 17:00,2733,1,160,40,40.74
19685,9/13/2020 17:00,2734,1,280,140,
19686,9/13/2020 17:00,2735,4,2160,1040,10
19687,9/13/2020 17:00,2736,8.25,4403.86,1928.86,11.03
19688,9/13/2020 17:00,2737,2,590,210,20.27
19689,9/13/2020 17:00,2746,1.25,1229.52,417.02,18.03
19690,9/15/2020 3:00,129,6,1923.78,807.78,8.39
19691,9/15/2020 3:00,130,1,297,148,10
19692,9/15/2020 3:00,134,1,310,112,20.51
19693,9/15/2020 3:00,135,1,315,142,10
19694,9/15/2020 3:00,142,4,975,407,12.95
19695,9/15/2020 3:00,159,1,360,120.05,20
19696,9/15/2020 3:00,226,2,450,190,10
19697,9/15/2020 3:00,238,3,923.53,430.39,6.71
19698,9/15/2020 3:00,276,2,630,310,10
19699,9/15/2020 3:00,281,1,300,156.15,
19700,9/15/2020 3:00,295,1,550,263.14,
19701,9/15/2020 3:00,296,27,4431.01,1898.14,13.63
19702,9/15/2020 3:00,298,25,4528.61,2286.61,4.66
19703,9/15/2020 3:00,299,19,3419.64,1715.72,5.27
19704,9/15/2020 3:00,328,6,3086.03,1676.03,9.23
19705,9/15/2020 3:00,329,13.5,6643.4,3673.4,5.36
19706,9/15/2020 3:00,333,1,424.81,245.45,7.65
19707,9/15/2020 3:00,356,3,900,670.5,
19708,9/15/2020 3:00,358,1,269.28,176.32,10.24
19709,9/15/2020 3:00,364,3,995,590,5.24
19710,9/15/2020 3:00,377,12,1960.84,835.12,14
19711,9/15/2020 3:00,380,2,539.22,239.22,10.13
19712,9/15/2020 3:00,457,2,700,378.84,
19713,9/15/2020 3:00,478,2,660,331.6,
19714,9/15/2020 3:00,519,2,400,400,
19715,9/15/2020 3:00,520,4,924.39,464.39,7.56
19716,9/15/2020 3:00,564,24,10718.17,5337.37,6.64
19717,9/15/2020 3:00,566,23,4771.56,2179.69,9.8
19718,9/15/2020 3:00,591,9,1289.3,816.8,4.5
19719,9/15/2020 3:00,643,3,780,390.75,3.7
19720,9/15/2020 3:00,646,3,690,300,17.86
19721,9/15/2020 3:00,651,4.25,3491.73,1942.6,6.64
19722,9/15/2020 3:00,653,4,1244,718.72,11.14
19723,9/15/2020 3:00,717,15,3597.16,3597.16,4.08
19724,9/15/2020 3:00,856,1,400,182,
19725,9/15/2020 3:00,899,8,2482.46,2482.46,11.34
19726,9/15/2020 3:00,1019,8.75,6699.59,4157.72,4.29
19727,9/15/2020 3:00,1057,40,9019.23,3201.23,9.54
19728,9/15/2020 3:00,1095,2,447.18,205.26,20.15
19729,9/15/2020 3:00,1213,1,600,285,6.25
19730,9/15/2020 3:00,1215,1,560,186.5,20
19731,9/15/2020 3:00,1250,3,780,347.4,3.7
19732,9/15/2020 3:00,1306,21.5,14612.27,9882.27,5.61
19733,9/15/2020 3:00,1413,1,270,37,
19734,9/15/2020 3:00,1414,1,453.26,74.26,30.27
19735,9/15/2020 3:00,1433,1,300,155,
19736,9/15/2020 3:00,1472,3,840,285,6.67
19737,9/15/2020 3:00,1561,12,6186.56,3590.96,7.94
19738,9/15/2020 3:00,1564,27.75,20634.61,9534.61,7.05
19739,9/15/2020 3:00,1622,2,661.44,236.58,15.2
19740,9/15/2020 3:00,1745,1,160,85.07,11.11
19741,9/15/2020 3:00,1778,1,277.94,87.94,20.59
19742,9/15/2020 3:00,1782,5.25,4523,2171.52,2.1
19743,9/15/2020 3:00,1783,2,700,346,
19744,9/15/2020 3:00,1791,1,680,230,20
19745,9/15/2020 3:00,1809,6,1875,1087.08,5.3
19746,9/15/2020 3:00,1823,14,2252.04,938.7,10.63
19747,9/15/2020 3:00,1824,5,1406.5,706.5,6.23
19748,9/15/2020 3:00,1863,1,320,190.4,
19749,9/15/2020 3:00,1890,1,400,129.6,20
19750,9/15/2020 3:00,1947,25,5016.98,2347.23,8.78
19751,9/15/2020 3:00,1951,1,440,197.56,
19752,9/15/2020 3:00,1959,3,886.51,379.72,10.45
19753,9/15/2020 3:00,1979,1,240,127.22,20
19754,9/15/2020 3:00,1999,6,3069.64,1869.64,8.64
19755,9/15/2020 3:00,2002,3,640,280,23.81
19756,9/15/2020 3:00,2005,2,520,300,
19757,9/15/2020 3:00,2009,1,270,130,
19758,9/15/2020 3:00,2014,1,330,177,
19759,9/15/2020 3:00,2016,9,1490.44,683.32,12.84
19760,9/15/2020 3:00,2022,3,838.5,326.55,20.14
19761,9/15/2020 3:00,2025,5,1715,965,2
19762,9/15/2020 3:00,2057,1,377.39,145.39,10.15
19763,9/15/2020 3:00,2086,2,590,270,10.61
19764,9/15/2020 3:00,2094,2,625,319,5.3
19765,9/15/2020 3:00,2104,4,800,800,
19766,9/15/2020 3:00,2147,3,889,529,10.2
19767,9/15/2020 3:00,2154,1,268.97,133.97,10.34
19768,9/15/2020 3:00,2167,3,1260,563.85,6.67
19769,9/15/2020 3:00,2202,6,1793.94,833.94,9.4
19770,9/15/2020 3:00,2207,1,280,170,
19771,9/15/2020 3:00,2212,5.5,4560.26,1961.52,9.52
19772,9/15/2020 3:00,2214,1,350,194,
19773,9/15/2020 3:00,2215,2,560,192,20
19774,9/15/2020 3:00,2216,1,400,198,
19775,9/15/2020 3:00,2241,4.65,5501.62,2135.02,7.57
19776,9/15/2020 3:00,2247,1,416,138,20
19777,9/15/2020 3:00,2271,4,975,575,2.5
19778,9/15/2020 3:00,2279,2,474.14,231.54,5.17
19779,9/15/2020 3:00,2291,2,660,360,
19780,9/15/2020 3:00,2297,1,220,95,21.43
19781,9/15/2020 3:00,2312,2,560,256.5,20
19782,9/15/2020 3:00,2318,3,920,425,7.07
19783,9/15/2020 3:00,2319,1,350,160,
19784,9/15/2020 3:00,2320,1,260,94,21.21
19785,9/15/2020 3:00,2342,4,1114,434,15.61
19786,9/15/2020 3:00,2347,3,1110,534.93,
19787,9/15/2020 3:00,2414,2,810,270,15.63
19788,9/15/2020 3:00,2426,3,960,330,20
19789,9/15/2020 3:00,2428,7.5,3950,2300,5.95
19790,9/15/2020 3:00,2443,18.5,12408.51,7496.76,6.84
19791,9/15/2020 3:00,2445,1.5,1215,547.12,7.95
19792,9/15/2020 3:00,2452,1.75,2010,883,4.29
19793,9/15/2020 3:00,2465,1,1120,207.97,30
19794,9/15/2020 3:00,2487,2,570,336,5
19795,9/15/2020 3:00,2491,1,330,190.31,
19796,9/15/2020 3:00,2505,1,620,280,
19797,9/15/2020 3:00,2523,3,811.03,426.01,3.45
19798,9/15/2020 3:00,2526,3.75,2116.82,1317.39,5.5
19799,9/15/2020 3:00,2546,7.25,3625,2055,10.71
19800,9/15/2020 3:00,2553,1,300,185,
19801,9/15/2020 3:00,2559,3,840,330,20
19802,9/15/2020 3:00,2560,3,885,375,10.61
19803,9/15/2020 3:00,2561,8.75,4783.9,2333.9,8.88
19804,9/15/2020 3:00,2579,1,295.75,155.75,10.38
19805,9/15/2020 3:00,2580,2,660,380,
19806,9/15/2020 3:00,2583,4,1251.61,750.49,5.18
19807,9/15/2020 3:00,2584,1,260,137.96,21.21
19808,9/15/2020 3:00,2585,1,557.85,136.65,30.27
19809,9/15/2020 3:00,2587,1,262.06,140.02,20.59
19810,9/15/2020 3:00,2599,1,450,216,
19811,9/15/2020 3:00,2616,1,380,189.32,
19812,9/15/2020 3:00,2621,3.5,3239.38,1363.91,11.01
19813,9/15/2020 3:00,2624,2,764.35,315.37,15.07
19814,9/15/2020 3:00,2627,6.25,6473.47,2899.64,0.41
19815,9/15/2020 3:00,2631,1,558,222.62,10
19816,9/15/2020 3:00,2632,10,8236.97,4739.37,6.4
19817,9/15/2020 3:00,2653,5,905,350.85,17.73
19818,9/15/2020 3:00,2654,6,1175,510.02,10.98
19819,9/15/2020 3:00,2655,1,175,64.17,20.45
19820,9/15/2020 3:00,2658,1,295.95,135.95,10.32
19821,9/15/2020 3:00,2659,2.75,1505,762.5,8.79
19822,9/15/2020 3:00,2662,4,975,495,2.5
19823,9/15/2020 3:00,2663,3,796.92,391.92,5.13
19824,9/15/2020 3:00,2665,1,300,183,
19825,9/15/2020 3:00,2674,2,590,270,10.61
19826,9/15/2020 3:00,2675,1,300,160,
19827,9/15/2020 3:00,2677,3.75,3622.46,1394.96,10.56
19828,9/15/2020 3:00,2678,10,8443.37,4043.37,4.05
19829,9/15/2020 3:00,2681,2.25,2256,876.75,10.48
19830,9/15/2020 3:00,2682,1,1110,460,7.5
19831,9/15/2020 3:00,2688,1,730,337,
19832,9/15/2020 3:00,2693,2,760,350,5
19833,9/15/2020 3:00,2708,3,1560,723,
19834,9/15/2020 3:00,2709,2,835,371,5.11
19835,9/15/2020 3:00,2710,2,935,377,10.1
19836,9/15/2020 3:00,2728,16.75,9167.6,4645.1,8.78
19837,9/15/2020 3:00,2731,2,570,300,5
19838,9/15/2020 3:00,2733,2,534.44,294.44,1.03
19839,9/15/2020 3:00,2734,3,795,375,5.36
19840,9/15/2020 3:00,2735,4.25,2220.64,1030.64,12.92
19841,9/15/2020 3:00,2737,5,1697.25,747.25,8.26
19842,9/15/2020 3:00,2742,1,405,176,10
19843,9/15/2020 3:00,2746,2,2100,800,12.5
19844,9/15/2020 3:00,2747,10,4498.74,4498.74,0.03
19845,9/16/2020 16:00,128,1,350,162,
19846,9/16/2020 16:00,129,2,665,293,5
19847,9/16/2020 16:00,135,1,350,177,
19848,9/16/2020 16:00,142,1,280,130,
19849,9/16/2020 16:00,159,1,403.85,163.9,10.26
19850,9/16/2020 16:00,269,1,960,308,20
19851,9/16/2020 16:00,281,2,301.55,13.85,49.74
19852,9/16/2020 16:00,296,1,170,76.19,10.53
19853,9/16/2020 16:00,299,1,190,100.32,
19854,9/16/2020 16:00,328,3.75,1913.46,1032.21,8.88
19855,9/16/2020 16:00,329,3,1400,740,10.26
19856,9/16/2020 16:00,333,2.5,1173,724.6,2.25
19857,9/16/2020 16:00,377,2,321.74,134.12,15.33
19858,9/16/2020 16:00,380,1,300,150,
19859,9/16/2020 16:00,381,3,900,591,
19860,9/16/2020 16:00,457,1,350,189.42,
19861,9/16/2020 16:00,474,3,1050,407.4,
19862,9/16/2020 16:00,519,1,200,200,
19863,9/16/2020 16:00,520,2,475,245,5
19864,9/16/2020 16:00,564,9.25,4119.87,2046.02,7.21
19865,9/16/2020 16:00,591,5,719.53,457.03,4.06
19866,9/16/2020 16:00,717,2,500,500,
19867,9/16/2020 16:00,899,2,627.7,627.7,10.33
19868,9/16/2020 16:00,1019,2,1530,949,4.38
19869,9/16/2020 16:00,1213,1,480,165,
19870,9/16/2020 16:00,1215,2,1260,513,10
19871,9/16/2020 16:00,1306,2.5,1762.76,1212.76,2.07
19872,9/16/2020 16:00,1334,1,197.59,7.59,40.12
19873,9/16/2020 16:00,1398,1,450,203,
19874,9/16/2020 16:00,1422,3,1120,460,6.67
19875,9/16/2020 16:00,1433,1,210,65,30
19876,9/16/2020 16:00,1501,1,559.06,244.06,20.13
19877,9/16/2020 16:00,1561,1.75,905.59,527.06,7.59
19878,9/16/2020 16:00,1564,7,5466.91,2666.91,2.38
19879,9/16/2020 16:00,1565,2,990,470.1,10
19880,9/16/2020 16:00,1782,2.5,2126.09,1006.34,3.36
19881,9/16/2020 16:00,1783,1,350,173,
19882,9/16/2020 16:00,1788,1,125.75,-51.25,40.12
19883,9/16/2020 16:00,1863,2,511.6,252.4,20.06
19884,9/16/2020 16:00,1922,2,455.06,108.62,40.12
19885,9/16/2020 16:00,1947,4,810.7,383.54,7.88
19886,9/16/2020 16:00,1979,1,240,127.22,20
19887,9/16/2020 16:00,1999,7.25,3912,2462,3.65
19888,9/16/2020 16:00,2005,1,260,150,
19889,9/16/2020 16:00,2014,1,330,177,
19890,9/16/2020 16:00,2016,2,303.5,124.14,20.13
19891,9/16/2020 16:00,2057,2,626.55,162.55,25.41
19892,9/16/2020 16:00,2104,2,400,400,
19893,9/16/2020 16:00,2114,1,220,120,
19894,9/16/2020 16:00,2147,1,330,210,
19895,9/16/2020 16:00,2154,1,240,105,20
19896,9/16/2020 16:00,2241,0.25,255,74,20.31
19897,9/16/2020 16:00,2271,1,1.29,-98.71,99.48
19898,9/16/2020 16:00,2297,2,440,190,21.43
19899,9/16/2020 16:00,2342,1,260,90,21.21
19900,9/16/2020 16:00,2417,1.75,1576.5,701.5,6.16
19901,9/16/2020 16:00,2428,3.5,1960,1190,
19902,9/16/2020 16:00,2443,6,4204.41,2611.41,2.68
19903,9/16/2020 16:00,2445,0.5,395,172.38,10.23
19904,9/16/2020 16:00,2455,1,530,330,5.36
19905,9/16/2020 16:00,2477,1,240,127.22,20
19906,9/16/2020 16:00,2498,1,1187.08,392.08,15.21
19907,9/16/2020 16:00,2526,2.75,1650,1063.75,
19908,9/16/2020 16:00,2546,2.5,1340,790,4.29
19909,9/16/2020 16:00,2553,1,240,125,20
19910,9/16/2020 16:00,2555,2,500,280,
19911,9/16/2020 16:00,2561,5.75,3030,1420,12.17
19912,9/16/2020 16:00,2572,3.75,1760.22,935.22,9.73
19913,9/16/2020 16:00,2579,4,1320,760,
19914,9/16/2020 16:00,2602,1,230,158,
19915,9/16/2020 16:00,2621,2,1968.17,896.47,5.38
19916,9/16/2020 16:00,2627,0.25,260,117.05,
19917,9/16/2020 16:00,2629,0.5,475,225.09,5
19918,9/16/2020 16:00,2630,1,2.16,-209.08,99.49
19919,9/16/2020 16:00,2631,1,495,159.62,20.16
19920,9/16/2020 16:00,2632,1.75,1517.24,905.16,1.48
19921,9/16/2020 16:00,2633,0.75,780,351.86,7.14
19922,9/16/2020 16:00,2651,1,220,109.17,
19923,9/16/2020 16:00,2654,1,220,109.17,
19924,9/16/2020 16:00,2658,1,260,100,21.21
19925,9/16/2020 16:00,2662,1,200,80,20
19926,9/16/2020 16:00,2663,1,280,145,
19927,9/16/2020 16:00,2664,0.25,134.17,94.17,10.55
19928,9/16/2020 16:00,2677,0.25,270,121.5,
19929,9/16/2020 16:00,2678,4.75,3895.3,1805.3,6.81
19930,9/16/2020 16:00,2681,1.25,1280,513.75,8.57
19931,9/16/2020 16:00,2682,2.25,2640,1177.5,2.22
19932,9/16/2020 16:00,2701,1,440,141,20
19933,9/16/2020 16:00,2703,1,403.45,164.45,10.34
19934,9/16/2020 16:00,2714,1,550,255,
19935,9/16/2020 16:00,2717,1,400,136,20
19936,9/16/2020 16:00,2735,0.25,135,65,10
19937,9/16/2020 16:00,2737,2,590,210,20.27
19938,9/16/2020 16:00,2741,1,646.15,258.15,10.26
19939,9/16/2020 16:00,2747,10,4500,4500,
19940,9/16/2020 16:00,2753,1,335,119,20.24
19941,9/16/2020 16:00,2754,1,900,363.24,10
19942,9/17/2020 18:00,129,1,350,164,
19943,9/17/2020 18:00,132,1,333,145,10
19944,9/17/2020 18:00,135,1,350,177,
19945,9/17/2020 18:00,179,2,6.63,-313.37,99.05
19946,9/17/2020 18:00,276,1,350,190,
19947,9/17/2020 18:00,296,13,23.27,-1196.26,99.06
19948,9/17/2020 18:00,298,3,5.48,-263.56,99.04
19949,9/17/2020 18:00,328,0.25,110,51.25,21.43
19950,9/17/2020 18:00,329,1,520,300,
19951,9/17/2020 18:00,333,2,935,576.28,2.6
19952,9/17/2020 18:00,377,3,5.48,-275.95,99.04
19953,9/17/2020 18:00,520,2,425,195,15
19954,9/17/2020 18:00,539,1,293.96,73.96,30.01
19955,9/17/2020 18:00,564,2,833.61,385.21,13.17
19956,9/17/2020 18:00,566,1,2.18,-110.51,99.05
19957,9/17/2020 18:00,579,2,1040,428,20
19958,9/17/2020 18:00,591,5,690,427.5,8
19959,9/17/2020 18:00,624,1,769.89,184.89,30.01
19960,9/17/2020 18:00,706,4,5.83,-341.09,99.09
19961,9/17/2020 18:00,717,5,506.45,506.45,59.48
19962,9/17/2020 18:00,826,1,240,100.83,20
19963,9/17/2020 18:00,856,2,7.57,-428.43,99.05
19964,9/17/2020 18:00,1019,3,2380,1508.5,0.83
19965,9/17/2020 18:00,1057,2,555,264.1,15.91
19966,9/17/2020 18:00,1129,1,400,250,
19967,9/17/2020 18:00,1318,1,2.08,-91.73,99.05
19968,9/17/2020 18:00,1330,1,280,102,20
19969,9/17/2020 18:00,1388,1,1889.73,615.73,30.01
19970,9/17/2020 18:00,1433,1,240,95,20
19971,9/17/2020 18:00,1438,1,5.3,-194.7,99.05
19972,9/17/2020 18:00,1564,1.75,1340,640,4.29
19973,9/17/2020 18:00,1772,1,8.63,-488.47,99.06
19974,9/17/2020 18:00,1773,1,3.79,-209.21,99.05
19975,9/17/2020 18:00,1782,2.25,235.13,-772.64,88.12
19976,9/17/2020 18:00,1783,1,3.31,-173.69,99.05
19977,9/17/2020 18:00,1788,1,1.99,-175.01,99.05
19978,9/17/2020 18:00,1863,1,191.26,61.66,40.23
19979,9/17/2020 18:00,1889,1,524.93,123.28,30.01
19980,9/17/2020 18:00,1947,4,8.44,-418.72,99.04
19981,9/17/2020 18:00,1979,1,240,127.22,20
19982,9/17/2020 18:00,1984,1,2.08,-91.73,99.05
19983,9/17/2020 18:00,1999,1.75,864,514,11.84
19984,9/17/2020 18:00,2016,4,7.31,-351.41,99.04
19985,9/17/2020 18:00,2057,1,251.03,29.03,40.23
19986,9/17/2020 18:00,2086,1,330,170,
19987,9/17/2020 18:00,2108,1,2.65,-132.35,99.05
19988,9/17/2020 18:00,2128,3,560.41,-338.18,66.04
19989,9/17/2020 18:00,2154,1,2.84,-132.16,99.05
19990,9/17/2020 18:00,2159,2,6.25,-267.75,99.05
19991,9/17/2020 18:00,2202,2,6.26,-313.74,99.05
19992,9/17/2020 18:00,2241,3,2981.03,809.03,22.37
19993,9/17/2020 18:00,2268,1,450,224,
19994,9/17/2020 18:00,2273,1.5,7.22,-382.78,99.14
19995,9/17/2020 18:00,2309,1,380,20,
19996,9/17/2020 18:00,2315,1,10.51,-619.34,99.06
19997,9/17/2020 18:00,2318,1,3.12,-161.88,99.05
19998,9/17/2020 18:00,2320,1,3.12,-162.88,99.05
19999,9/17/2020 18:00,2321,1,3.79,-217.21,99.05
20000,9/17/2020 18:00,2322,1,3.31,-185.69,99.05
20001,9/17/2020 18:00,2324,1,3.31,-174.69,99.05
20002,9/17/2020 18:00,2331,1,2.84,-138.41,99.05
20003,9/17/2020 18:00,2338,1,9.01,-466.46,99.06
20004,9/17/2020 18:00,2342,3,336.26,-173.74,66.03
20005,9/17/2020 18:00,2372,0.25,125.98,75.98,30.01
20006,9/17/2020 18:00,2383,1,454.94,104.94,30.01
20007,9/17/2020 18:00,2394,1,11.26,-651.19,99.06
20008,9/17/2020 18:00,2400,1,2.84,-117.16,99.05
20009,9/17/2020 18:00,2417,1.25,1150,525,4.17
20010,9/17/2020 18:00,2428,0.75,405,240,3.57
20011,9/17/2020 18:00,2443,2,708.76,177.76,50.78
20012,9/17/2020 18:00,2445,0.25,153.98,42.67,30.01
20013,9/17/2020 18:00,2446,1,8.63,-488.47,99.06
20014,9/17/2020 18:00,2455,1.5,825,525,1.79
20015,9/17/2020 18:00,2456,1,839.88,164.88,30.01
20016,9/17/2020 18:00,2486,1,300,183,
20017,9/17/2020 18:00,2487,2,600,366,
20018,9/17/2020 18:00,2490,1,699.9,167.9,30.01
20019,9/17/2020 18:00,2498,1.125,1434.97,540.59,8.89
20020,9/17/2020 18:00,2523,1,2.67,-125.67,99.05
20021,9/17/2020 18:00,2526,3.5,317.06,-429.07,84.9
20022,9/17/2020 18:00,2546,2,974,534,13.04
20023,9/17/2020 18:00,2560,2,333.13,-6.87,49.53
20024,9/17/2020 18:00,2561,1.25,407.73,57.73,45.64
20025,9/17/2020 18:00,2567,1,349.95,100.95,30.01
20026,9/17/2020 18:00,2572,2,494.93,54.93,52.41
20027,9/17/2020 18:00,2574,0.25,1.2,-44.63,99.14
20028,9/17/2020 18:00,2576,1,180,40,
20029,9/17/2020 18:00,2577,1,180,40,
20030,9/17/2020 18:00,2582,1,8.26,-318.07,99.06
20031,9/17/2020 18:00,2585,1,640,218.8,20
20032,9/17/2020 18:00,2594,2,6.94,-383.06,99.06
20033,9/17/2020 18:00,2604,1,2.75,-142.25,99.05
20034,9/17/2020 18:00,2621,0.5,410,142.07,21.15
20035,9/17/2020 18:00,2624,2,673.97,224.99,25.11
20036,9/17/2020 18:00,2627,1,932.3,360.48,10.36
20037,9/17/2020 18:00,2629,1.5,1174.98,425.25,21.67
20038,9/17/2020 18:00,2632,0.75,660,397.68,
20039,9/17/2020 18:00,2633,0.5,500.38,214.94,10.65
20040,9/17/2020 18:00,2642,1,1574.78,375.64,30.01
20041,9/17/2020 18:00,2653,1,197.7,86.87,10.14
20042,9/17/2020 18:00,2658,1,230.97,70.97,30.01
20043,9/17/2020 18:00,2664,1,432,272,10
20044,9/17/2020 18:00,2673,2,5.76,-274.24,99.04
20045,9/17/2020 18:00,2674,3,9.38,-470.62,99.05
20046,9/17/2020 18:00,2678,3.75,3253,1603,1.42
20047,9/17/2020 18:00,2679,0.75,810,371.25,
20048,9/17/2020 18:00,2681,1.25,1282,515.75,8.43
20049,9/17/2020 18:00,2691,1,850,388,
20050,9/17/2020 18:00,2701,1,384.95,85.95,30.01
20051,9/17/2020 18:00,2704,1,288,31,40
20052,9/17/2020 18:00,2709,1,440,208,
20053,9/17/2020 18:00,2713,1,454.89,104.89,30.02
20054,9/17/2020 18:00,2714,1,328.74,33.74,40.23
20055,9/17/2020 18:00,2728,6,32.79,-1587.21,99.09
20056,9/17/2020 18:00,2737,1,258.96,68.96,30.01
20057,9/17/2020 18:00,2741,4,1795.93,243.93,37.64
20058,9/17/2020 18:00,2745,1,456,156,20
20059,9/17/2020 18:00,2747,3,944.87,944.87,30.01
20060,9/17/2020 18:00,2748,2,425.97,105.97,35.46
20061,9/17/2020 18:00,2754,1,699.9,163.14,30.01
20062,9/17/2020 18:00,2756,1,1259.82,287.82,30.01
20063,9/17/2020 18:00,2781,1,244.97,47.97,30.01
20064,9/17/2020 18:00,2782,1,244.97,47.97,30.01
20065,9/17/2020 18:00,2783,1,244.97,47.97,30.01
20066,9/17/2020 18:00,2784,1.5,1008,535.5,6.67
20067,9/19/2020 17:00,129,10,3465,1605,1
20068,9/19/2020 17:00,134,1,390,182,
20069,9/19/2020 17:00,135,1,278.62,105.62,20.39
20070,9/19/2020 17:00,142,1,252,102,10
20071,9/19/2020 17:00,223,1,735,150,30
20072,9/19/2020 17:00,226,2,474.49,214.49,5.1
20073,9/19/2020 17:00,276,1,350,190,
20074,9/19/2020 17:00,295,1,550,263.14,
20075,9/19/2020 17:00,296,11,1920,888.09,8.13
20076,9/19/2020 17:00,298,3,520,250.96,8.77
20077,9/19/2020 17:00,299,10,1800,903.2,5.26
20078,9/19/2020 17:00,328,9.55,4290.13,2045.88,19.78
20079,9/19/2020 17:00,333,7,3270.47,2014.95,8.13
20080,9/19/2020 17:00,358,4,1153.57,781.73,3.87
20081,9/19/2020 17:00,364,2,700,430,
20082,9/19/2020 17:00,377,10,1759.46,821.36,7.4
20083,9/19/2020 17:00,474,1,350,135.8,
